reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
047d70b1-1622-4fab-9e23-02de74bd4708,David Nevan,https://play-lh.googleusercontent.com/a-/ALV-UjXWX-bVPqr90FkPD5ewQTNlQR6yPS4h-ed4OyZ7WmJ0oxkkldk,"Apk yang bagus buat kita belajar trading, Tampilannya oke dan gampang dipahami ! Yang baru belajar trading mending buka apk ini dh bantu banget soalnya !",5,1,1.0.1,2024-11-19 15:54:15,,,1.0.1
3a49555f-d056-42f3-8218-0b43eb177ae8,guchi saleko,https://play-lh.googleusercontent.com/a-/ALV-UjXX7dFEUoHNGzj-vcAihmY6D0F27oX-H2SVab0pXVALUT7E5D0,- aplikasi bagus dan sangat bermanfaat - aplikasi mudah digunakan - desain menarik - fitur lengkap - aplikasi yg sangat membantu -,5,1,1.0.1,2024-11-19 18:25:35,,,1.0.1
95a66e5c-0196-4ed6-b60d-81a457aaa8bd,Muhammad Hasan,https://play-lh.googleusercontent.com/a/ACg8ocJZ8VR3Ki5SFZG8a5drSI-kKj5AZJiUaM07jfV8vz1StqweaA=mo,Aplikasinya bagus buat pembelajaran crypto dan dapat mudah dipahami,5,0,1.0.1,2024-11-22 06:40:59,,,1.0.1
72ddd399-62f2-4c39-afbe-5e4e83a04348,20-184 Gratia Benedicta Ginting,https://play-lh.googleusercontent.com/a-/ALV-UjXu4QIRtUzNFEUVljEUgqPIrsaboStaC4_WEfBmDly2nd6bFTI,"Aplikasi yang sangat mudah di mengerti bagi pemula seperti saya, semua materi gampang dicerna",5,0,1.0.1,2024-11-23 19:12:13,,,1.0.1
bcadc98b-4384-4a4a-b99a-be0e35b26f0b,Ika Widiya,https://play-lh.googleusercontent.com/a/ACg8ocLVe4ko8h86udCAD_0rsuPrk260-pdaTcNtwBrwobx0lSECLg=mo,"Untuk pemula ini recommended banget ya karna mudah di pelajari, gampang di pahami juga. Top deh",5,1,1.0.1,2024-11-20 10:33:15,,,1.0.1
965100f2-10e7-4382-89fa-96b5c7519f19,Ikhtiarni Rinarto,https://play-lh.googleusercontent.com/a-/ALV-UjWMzh3GFMbwWV7zcf2urV-j4kRpZ4WxWcu3v4Roascdx_gHe-8,"Apk yang lengkap buat belajar pemula seperti aku, fitur lengkap. Oke banget buat yang baru belajar",5,1,1.0.1,2024-11-19 17:23:39,,,1.0.1
de540a20-869c-4433-82d4-8f9cab01b10e,Kunah Eni,https://play-lh.googleusercontent.com/a/ACg8ocK_6JUMs49KwygRu-Vk88As9SrAMgtvLtRRaHOtNfbk4bUUog=mo,"saya belajar banyak dari aplikasi ini, cocok untuk pemula, riset coinnya gokil banget",5,0,1.0.2,2025-01-08 22:45:44,,,1.0.2
d5848ba0-0063-4e08-96ec-cae3d0442c09,Arga Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjUrPHueSRHHJt8KjpDF8oro1LIEwnZVRya34c-Fv2Wl0FyPorD6,"Buat yang mau belajar crypto, aplikasi ini berguna banget,dimana kita ngga akan ketinggalan berita terbaru juga dan banyak pengajarannya",5,1,1.0.1,2024-11-20 11:41:50,,,1.0.1
1d9d77f8-eaf7-4f09-986c-5412b75849de,Maya Viyola,https://play-lh.googleusercontent.com/a-/ALV-UjWNLYt4qDNQ-QGPEgY2Off2sZvOAb-aM-euN3OKrbiwYxvnzZsEig,"Aplikasi nya sangat mudah di gunakan,edukasi belajar crypto yg sangat menarik ,tampilan nya pun cukup keren",5,1,1.0.1,2024-11-20 14:29:06,,,1.0.1
c95df4c4-ee49-48db-afa0-df133f2693c5,Arifatul Khoiriyah,https://play-lh.googleusercontent.com/a/ACg8ocLcB_p1Ux6VhI5R_44on3-ZwZq8iE9v1_zFry1lYtUP-Z9Ldg=mo,"Aplikasi nya sangat membantu, selain desain nya bagus, aplikasi ini juga mempunyai fitur yg lengkap",5,0,1.0.1,2024-11-22 14:37:47,,,1.0.1
05dd15c3-b177-483d-84fb-aef91a93dbe2,Binz Chai,https://play-lh.googleusercontent.com/a-/ALV-UjWqCpaEpVClDy7jtOjj_YEfn8AZBnmq1te9eBeib5NryqlYHvrm,Pembelajaran modulnya bagus .. di improve lagi modulnya 😄 dan info A1.. untuk AC trs berkembang ya,5,1,1.0.1,2024-11-20 13:04:34,,,1.0.1
4fddc48d-d1b4-49e6-8f52-5ca9cdc665c7,Vian Junianto,https://play-lh.googleusercontent.com/a-/ALV-UjXQYiRL-25UBZ3hx5F1ZqwExsVoZ1EPLo4e7rdaUjPggaf6KY0,"Cocok untuk pemula yang mau belajar crypto,penjelasan,nya mudah dipahami",5,0,1.0.1,2024-11-23 21:03:18,,,1.0.1
a041a093-f56c-44d0-af56-9bb98de3fb58,Rifky The Darta,https://play-lh.googleusercontent.com/a-/ALV-UjUQpIvkMNBJs6h8ejchsWb20e-phrGGTY7efaze8MLgQv_qTzlb,the best ni app Koko walau pun gw belum daftar buat member AC tapi lewat MC yang Koko Adain udah dapat banyak informasi apalagi kalo sudah daftar pasti lebih banyak info yang bisa di dapatkan,5,1,1.0.1,2024-11-19 12:08:54,,,1.0.1
58c3643f-c4f1-40a1-a6da-4fc3e9156282,Ramdan Makbulloh,https://play-lh.googleusercontent.com/a/ACg8ocJgKeBSuT5ii-xeKrvsEELY9-xolnmk_S5b8id2VKMMIygzTw=mo,aplikasinya bagus mudah dipahami bagi pemula & sangat bermanfaat pokonya 🤩,5,0,1.0.1,2024-11-22 18:14:46,,,1.0.1
2c27506d-3774-4d65-93ae-d504ada6c858,Bagus Dwi Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjWkAkV8LFeeUeWh5EQlnEBypKNXl1pUvgf8CR5PQogafUi8G1RK,"Aplikasinya bagus banget, mudah dipahami. Walaupun saya belum bisa join SBG member, tpi suatu saat nnti pasti saya akan join.",5,1,1.0.1,2024-11-19 17:56:46,,,1.0.1
0932252e-f6eb-42c1-8aa5-95eebf86f328,Rina Sumiati,https://play-lh.googleusercontent.com/a/ACg8ocIkW2Q2VI6y_mzXC1JqvqWRPa5PRfl3rzrNkRnuUIb-1QEC=mo,Untuk pemula yang mau belajar trading crypto bisa di coba di apk ini karena fitur nya mudah dan simpel.,5,1,1.0.1,2024-11-20 07:03:19,,,1.0.1
735c4b34-6fec-4db4-9add-bac805086caf,Faisal,https://play-lh.googleusercontent.com/a/ACg8ocJjj_Xab2YPv1uytqO69Zh7uhBdvFNYgWYG6GhKCi71Kizeig=mo,"Bagus sekali aplikasinya, mudah dimengerti penjelasanya , buat para pemula cocok sii",5,1,1.0.1,2024-11-20 15:15:48,,,1.0.1
6e48e92c-d7be-4851-ba0c-217fdb92c9a9,Arif Alfaraby,https://play-lh.googleusercontent.com/a/ACg8ocJETbpF9mLJGN5NJ76NRi4lfNLIBQY2xZkZcu_JPe8R1dsQIg=mo,"Aplikasi nya sangat bagus dan efesien sekali, bagus untuk pemula yg ingin belajar crypto.",5,1,1.0.1,2024-11-19 23:49:46,,,1.0.1
a53f64aa-d847-4ad3-abe7-4588d6bfbec3,Paulus Haryanto,https://play-lh.googleusercontent.com/a/ACg8ocJZkXt3l10-2-0FrgMCIG85G-Rdpgefjc2gvsUg8HwFlrhVlQ=mo,"Cocok bgt buat yang pengen belajar crypto materinya sangat mudah dipahami, sangat bermanfaat aplikasinya",5,1,1.0.1,2024-11-19 22:05:50,,,1.0.1
f324b557-e553-4e5f-8343-bb57666c7a8a,Rita Imut,https://play-lh.googleusercontent.com/a/ACg8ocL9pk8IbtYRmb-ltCe7870u1jyi6KkpaBIsq3fnoo4xpS3QTg=mo,Sudah percaya penuh dengan aplikasi ini dari awal saya main trading disini dengan nyaman banyak fitur yng langsung bisa di mengerti,5,0,1.0.2,2025-01-09 11:05:36,,,1.0.2
4a0051f0-d244-40a6-bd5b-bc9c35848307,Sri Mujiaty,https://play-lh.googleusercontent.com/a-/ALV-UjUCahqmr0rYXIe7IxoYrMcSsMcCDq3J8Dc8uM3ND05uyNo0uMw,"Alhamdulillah bisa bergabung dengan AC, fully benefit banget. Dan beruntung sekali masuk disaat yang tepat awal Oktober 24. Terima kasih Prof & Tim, telah berbagi ilmunya, semoga berkah & sehat selalu,,,",5,1,1.0.1,2024-11-19 18:45:47,,,1.0.1
414d9470-3049-4cb3-9d5a-1d3e2c3ad66f,MEILANI 05,https://play-lh.googleusercontent.com/a-/ALV-UjX2eCv2Z0L35iowx2F9QRbxXZOPHuG2zUguwrIwivGwUoy1R5AP,Aplikasi yang bagus untuk di gunakan bagi yang mau belajar cukup mudah di pahami fiturnya pun lumayan bagus semoga lebih baik lagi jika ada terupdate baru 👍👍👍👍,5,1,1.0.1,2024-11-19 17:29:31,,,1.0.1
32374af0-c367-4d37-a814-bd1ac458e21e,haechan na_winda,https://play-lh.googleusercontent.com/a-/ALV-UjXYf9Y-vLRzUIsxT-6bUWOTRlsMxLHfKyRAogK2_V9Hgeshjhc,"Aplikasi yang bagus mudah di gunakan, aplikasi ini sangat bermanfaat, buruan download apk ini, fitur nya bener bener se lengkap itu",5,1,1.0.1,2024-11-19 22:55:56,,,1.0.1
45056371-c1b3-4d1e-8460-ed72aeff3f5e,Cencen RL,https://play-lh.googleusercontent.com/a/ACg8ocLfoOHHd6EYV73lttqgXx8GnlLba5frxWg4uNsBudCpVFbvCg=mo,"Meskipun gapunya akses ke aplikasinya, saya mau terima kasih kepada bg Timothy dan bro kalimasada buat edukasinya meskipun belum bisa saya terapkan semua, tapi saya percaya proses tidak akan mengkhianati hasil.",5,1,1.0.1,2024-11-20 18:10:04,,,1.0.1
32df8494-b83b-43e2-8093-75947f85967a,DapLuk 123,https://play-lh.googleusercontent.com/a/ACg8ocKiB2Pcx0JfY7rm4Fmw7wcnElEXEwJFxAdXlk6aI9FCxo4YNQ=mo,"Apk nya sangat bagus,dan juga banyak fitur² yang memudahkan kita,the best pokonya,wajib di coba",5,0,1.0.1,2024-11-22 13:22:02,,,1.0.1
d79212d9-2d18-4b97-b4c9-764bcb33b42d,Yan Danan Jaya,https://play-lh.googleusercontent.com/a-/ALV-UjULBDBrOO9s2Dn_YW6K9mBtCwU1u5Ckua5U8u_-T8-qt2cG17I,"Aplikasi bagus, rekomended banget buat kalian deh, puas banget sama aplikasi nya.",5,0,1.0.1,2024-11-21 10:17:13,,,1.0.1
cdfbe6d9-8dfb-452e-961b-5fd6b845aa9d,wendi ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocLcvz7nWJWJHQYfXM7EO0wcToD3uFMHXPfoBuFb-FgfCDg9Og=mo,"Aplikasi nya sangat oke, mudah di pahami juga buat para yang baru masuk di dunia crypto",5,1,1.0.1,2024-11-19 14:49:39,,,1.0.1
989f6804-bc36-4df8-9f90-387bef1b8625,Apaantuh,https://play-lh.googleusercontent.com/a/ACg8ocKh9y82XbKVIhLdZ6SCgpQWXefqaYahz8F2XDG8zOGVMViKBg=mo,"tampilan menunya ga bikin bingung buat kita, rekomen banget sih ini",5,1,1.0.1,2024-11-20 13:32:43,,,1.0.1
b32343a6-b4c3-4b13-a133-6d328e961c22,Marsha Dewi,https://play-lh.googleusercontent.com/a/ACg8ocKXsucv_wFsZbS3u7n6vj_icAdm2oFhBjR5InL53lE7qiJf9Q=mo,edukasi crypto di aplikasi adalah aset tetap yang utama sanggat berguna dan dan mudah dipahami,5,1,1.0.1,2024-11-19 16:21:57,,,1.0.1
53ff394f-f460-466a-9004-169938125ec5,Yourbaby,https://play-lh.googleusercontent.com/a/ACg8ocJrcxhaIsjXfAqOrhzKmaWay_8NbBP-kY2f4pEilRAe10un5A=mo,"Jujur semenjak kenal ini aplikasi akademi crypto saya mulai paham tentang dunia percrypto, materi yg mereka sajikan mudah dimengerti. Di aplikasi ini kita belajar tentang bitcoin/cryptocurrency.",5,0,1.0.1,2024-11-25 02:27:44,,,1.0.1
2a39e207-f67b-4fa9-963a-d1f685abe508,Firmawan Irham,https://play-lh.googleusercontent.com/a-/ALV-UjWYGfKOYNsJrH2N3KwqVrO0PvfgJrmgjDGdzy7trYPOlDasoaI,"Aplikasinya sangat keren, tetap konsisten dalam memberikan edukasinya AC🔥🔥",5,1,1.0.1,2024-11-19 14:40:07,,,1.0.1
6afd1d21-cb94-4aef-8c42-827518deda54,Theodorus Anindito Daniswara-Dito,https://play-lh.googleusercontent.com/a-/ALV-UjUZH9cVpSVMg6sc2xobq7E8jmN2rDqy9saXjWg3HPBzZMKDnAzL,"Aplikasi skem, crypto = Judi. Jangan pernah bayar kelas kripto kaya gini, lebih mending duitnya buat kuliah. Yg kasih bintang 5 buzzer demi dapet Call",1,9,1.0.1,2024-11-22 19:31:50,,,1.0.1
5f275df6-78c3-4092-9266-de7d7ef3a031,Salma Ya,https://play-lh.googleusercontent.com/a-/ALV-UjUnTqSPqHfm1AJgBueXr4vO8abDhc_HAoccKfVoUGnKCra_XUc,"aplikasinya bagus buat yg mau belajar tentang crypto, mudah di gunakan. cs nya juga responsif banyak fitur menarik pastinya",5,1,1.0.1,2024-11-19 17:26:51,,,1.0.1
c0a9a629-ab72-4d38-a640-0ef70e815169,Rizky Saputra,https://play-lh.googleusercontent.com/a/ACg8ocJp6jmiNpXJrwBUJOkC3PeI7_9A7tMUuLMpyZ1X9AVj34ca5A=mo,Aplikasi nya sangat membantu untuk belajar crypto dan sangat mudah dipahami.,5,1,1.0.1,2024-11-19 17:48:07,,,1.0.1
95327e8e-d5e1-4956-b35b-9d88fad18587,The Sativa,https://play-lh.googleusercontent.com/a-/ALV-UjWQG_uXcNa5ZhSXNTk7p1qdaqgL4WLrGdqCCC1hNi_arl6B6fY,"1bulan baru belajar dibidang crypto. SmGa AC bisa memberi informasi dan edukasi Yang Terbaik. ini Bukan Masalah Finansial, akan Tetapi peningKatan SDM Yang Harus Di Utamakan.",5,1,1.0.1,2024-11-19 13:45:19,,,1.0.1
8d235dbb-9ee2-4b76-9e3c-f0eb3877910e,Silvia Anggraini,https://play-lh.googleusercontent.com/a/ACg8ocL9S8ImMuE7ixAk5UqSBZ82-0W_mbhlKFP_gtEbZl-zgpniUA=mo,"Aplikasi bagus, update , sangat membantu buat pemula yg mau belajar, gak nyesel sudah download...",5,1,1.0.1,2024-11-19 14:58:50,,,1.0.1
d2551185-a5f9-4bbd-a715-656d53cc28e5,Imas Ruhiat,https://play-lh.googleusercontent.com/a-/ALV-UjVssHXMzGpRC5IOjWZD7uNj3iGiInrYqVpfTOqDVVHUQ8p-9QKA,"Mudah banget digunakan dan di pahami, gk blunder lagi sedikit sedikit memahami crypto ini",5,1,1.0.1,2024-11-19 16:15:13,,,1.0.1
8c50684b-250f-4174-8266-461f035a198a,Ulumuddin Kamil,https://play-lh.googleusercontent.com/a-/ALV-UjV5vOEYLmjQlQLiMFJKPsS2o3TiI_n-aUgyva1oZD7YuRjxSxso,"Apk akademi crypto ini rekomend banget bagi pemula untuk belajar untuk memahami dunia cryptocurency, materinya mudah di pahami",5,1,1.0.1,2024-11-20 07:27:38,,,1.0.1
4371fa27-db55-44fe-a4ab-e7a5a5234868,malkia egel makalew,https://play-lh.googleusercontent.com/a-/ALV-UjUG4CqtsUjGrhiddDIHjVzlMPu1sNAGvZHcp3zBVWP6-wr3m8o,"Aplikasi yg sangat bagus, informasi nya valid dan risetnya mudah di mengerti, terimakasih ko tim dan prof kaka dan tim AC",5,1,1.0.1,2024-11-19 12:53:20,,,1.0.1
d46d5c6c-761f-47af-b40a-ebf4493c78c2,Nanaa M,https://play-lh.googleusercontent.com/a-/ALV-UjXeIBoFWNhAWlzD9fMLPPljOODKOBCki_tUX2ChMRnWDK5F_p91,sebagus itu padahallll. Disini lebih mudah nyari info crypto dan pasar saham. Berita nya juga update banget,5,1,1.0.1,2024-11-19 16:22:18,,,1.0.1
5d1d1e78-a96d-49f5-8897-91d9d93a6f2e,Aksalkhan Frizaa,https://play-lh.googleusercontent.com/a/ACg8ocIDt9-2_BT46EsW69oLCMTjsOg792-YIGoeuBewiIxesKRuQQ=mo,Aplikasi yang sangat bagus sangat informatif dan selalu update layak untuk di pertahankan aplikasi ini semoga kedepan nya lebih maju lagi,5,0,1.0.1,2024-11-21 12:47:16,,,1.0.1
f462fe9e-036c-4be6-a216-7eefa433842a,Amel,https://play-lh.googleusercontent.com/a-/ALV-UjVeIOz0-toXT3zdqPCLMxl3C1_2ab6GRqR7XBTiwFBQNW35g80B,"aplikasinya membantu untuk inves, penggunaan mudah dan cair juga mudah",5,1,1.0.1,2024-11-20 13:38:14,,,1.0.1
a15453b5-2ae7-4ba0-8aa8-e875acd3c49f,Eka Kholidyaputri,https://play-lh.googleusercontent.com/a/ACg8ocKpNVZl_EU1SCOf2-Dl9nwzbwwjxah_OOhF4Vg2WTDQXGLn1A=mo,Aplikasi main crypto yang mudah dipahami dan cepat no lelet2 pokoknya recomend banget aplikasinya akademi crypto,5,0,1.0.2,2025-01-07 12:42:28,,,1.0.2
83524cb0-77ad-4621-ad17-e87b83b41b74,Mahasiswa NASAKOM,https://play-lh.googleusercontent.com/a-/ALV-UjUbvTGGdH7EUsRUDESGfBX-n2mhimHMg6UOXRgHKMuiJV87kANU,"Gimana cara login nya? Sampah banget masa harus ikut member dulu, ngotak dong, lubayar orang buat review *5? Ini aja gmana masuknya Buat yg lain jgn instal gak ada gunanya buang data paket kalian aja",1,8,1.0.1,2024-11-22 05:55:39,,,1.0.1
093571a3-a39f-4a90-a6f1-c40dc0f04a8f,Ferry Fadly,https://play-lh.googleusercontent.com/a-/ALV-UjUyDtzSLVzF-iJrf3f9tsU36uVrBf3x1z_cW3wP4AfrPJ7qhys,awal melihat margin call dan mengikuti apa yang di arahkan alhamdulillah cuan lumayan tapi belum mampu beli,5,0,1.0.1,2024-11-28 11:57:30,,,1.0.1
fff67062-6854-4ec7-aa85-5ee0166fefab,Tsukasa,https://play-lh.googleusercontent.com/a/ACg8ocLdjepsBRwQ3qxOOE4YWsdBZmE-c0lLsOQUePxDky43J1a16Q=mo,Buat pemula untuk yang ingin belajar investasi aplikasi ini sangat cocok untuk awal memulai investasi awal kalian sangat recomend karena fitur yang sangat nyaman dan sangat mudah untuk memulai awal bisnis investasi,5,1,1.0.1,2024-11-20 18:09:08,,,1.0.1
7397bb3b-33e6-47f5-a2bf-fdfd28f9e2ca,Daning Wahyu,https://play-lh.googleusercontent.com/a-/ALV-UjXGEbJMEdpcoSYLSTGSOQdVZBmnaqQ2TqhBF2ChG1wIdC2tKFHV,"Gue emang engga berlangganan, tapi karna gue ngikutin konten dan MCnya dia bahas soal crypto, trs muncul aplikasinya sii keren dan pasti daging bgt sii untuk penggemar crypto.",5,1,1.0.1,2024-11-19 13:54:46,,,1.0.1
d3b633ea-e2db-4576-89dd-7733611aae90,LaLa,https://play-lh.googleusercontent.com/a/ACg8ocJpD2ulbG4WqaHL15EXrOp6h0KKpSxrbvsG6KNNfssW8H3XIg=mo,"Aplikasi yang sangat bermanfaat, materinya sangat bagus dan mudah dipahami 👍🏻",5,0,1.0.1,2024-11-25 15:15:08,,,1.0.1
6b4a28ba-ccdb-4654-9bdf-32267a06b489,fauzan ali,https://play-lh.googleusercontent.com/a/ACg8ocJsKH3MVvlRzBqx0BlyFcjIYCEzaLSAGCz1aOddzZdinG1itjM=mo,"Bagus ini aplikasinya , berita ekonomi global, research dari AC tentang token dan modul pembelajaran trading atau invest crypto jadi 1 aplikasi, bagus deh buat yang mau belajar crypto",5,1,1.0.1,2024-11-19 12:59:08,,,1.0.1
e6b94418-56f5-4ef8-82fa-7ce004d4aab4,Ayah Aja,https://play-lh.googleusercontent.com/a/ACg8ocKz6CdPuihTWZDBoh3kecmB7SXQ0H_ioHKg_E6vfET2Gka6lQ=mo,"cakep,yang membantu buat saya yang mau mempelajari crypto,mudah banget buat di pahami....tingkat kan terus",5,1,1.0.1,2024-11-19 22:10:16,,,1.0.1
57e664b3-e0f4-4578-be8f-6527b5ccb9eb,Pak Vincent,https://play-lh.googleusercontent.com/a-/ALV-UjUKE0KZc4APGbZc1uDsavlQZJARP00MryTh0ZBRPy6YbrFf_I6Y,"aplikasi yg keren, belajar crypto di aplikasi ini dengan mudah. bagus pokoknya",5,0,1.0.1,2024-11-22 13:40:00,,,1.0.1
0e013e20-0f26-4a36-8518-490fb8db7166,Husti,https://play-lh.googleusercontent.com/a/ACg8ocLo5zRfWzLxtIsI1ipMoQ2_Vp3ExM1gXRL_pqy49ggzEWnB1Q=mo,"aplikasinya berguna banget,fiturnya keren dan mudah dipahami bagi pemula yang ingin belajar crypto",5,1,1.0.1,2024-11-19 20:30:22,,,1.0.1
91f602b0-0972-4bd1-ae5c-5cc98a42a47a,Taserr,https://play-lh.googleusercontent.com/a-/ALV-UjWiYHUUi2FWOyAjeLuu9Pff-UIXOnkZQ7zSOICFk-2Rd82fRxx1,"Aplikasinya mantap mengedukasi tentang crypto dan saya menjadi paham tentang crypto, semoga dapat berkembang lebih baik kedepannya",5,1,1.0.1,2024-11-19 14:56:02,,,1.0.1
295bb5b6-300d-44b9-9c18-af66035ce33d,Ferdian Vind,https://play-lh.googleusercontent.com/a-/ALV-UjVtSWUZyqMcT5VQogIoxWTGchhMg3lfopHZ6ZntLFXKIVcFTlj-,Saya masuk market hasil call member premium january sampai maret 2024 cuan 50% dari total portofolio alt-c setelah itu april sampai sekarang malah minus 😵 udah pelajari modul sampai tamat yang diajarkan di modul sama ucapan di margin call youtube beda. Bukti jejak digital udah ketebar dimana mana cari aja sendiri,1,114,1.0.1,2024-11-16 01:23:42,,,1.0.1
f4076294-f3b5-4a17-bae2-1e8ebf42ae5a,Ahmad Suhaimi,https://play-lh.googleusercontent.com/a-/ALV-UjXHDNKVTbbVJhjun-EvoEwig-_0vUfxCSQsFWgBv9nZdxAYcmlL,"Untuk app baru termasuk bagus, tanpa ada kendala. Isinya juga oke kalo menurut saya. 👍",5,2,1.0.1,2024-11-20 11:11:26,,,1.0.1
07e51fd6-9315-416f-9fc4-c5383c9aad8e,Deril Cornering,https://play-lh.googleusercontent.com/a/ACg8ocJ6YcPsKe43E05nJg_kde8E8ZWIzIREZ9i9xyYY0oxVC0yR-g=mo,Mantap Akademi Crypto Sangat Mudah Dipahami Untuk Pemula Dan Gak Ribet Fitur Fitur Mantap Mudah Di Pahami Sukses Selalu Akademi Crypto Mantap,5,0,1.0.1,2024-11-24 15:35:11,,,1.0.1
6f7a8b9c-b258-4efa-8012-dc73d2efa89c,Noval putra,https://play-lh.googleusercontent.com/a-/ALV-UjVldOwNgPg9IABVJ_sw8Qpaj8beJzvRD5KB3Culsb7Y3RGTuXI,Belajar crypto/trading dengan menggunakan apk Akademi crypto ini bnyk fitir fitur khusus yang simpel untuk di pelajari tidak salahnya di coba,5,0,1.0.2,2025-01-11 12:23:29,,,1.0.2
8d5db18d-0e78-4b97-ad74-b20bfc84a07f,Karisma 150,https://play-lh.googleusercontent.com/a/ACg8ocKHg7Um35ljxIEApGF-ovUUwZKVGRQMDuLRdtdw1OLeUswzbA=mo,wah aplikasi ini sangat bagus dan menginformasikan dan aplikasi ini selalu update terus aplikasi bagus dan keren ini mah. THIS GOOD APLIKASI 👍,5,1,1.0.1,2024-11-19 23:25:05,,,1.0.1
3485bb0c-93a6-4aa3-ae5f-ef3dd6e940ab,Indra Waldhan,https://play-lh.googleusercontent.com/a/ACg8ocIzvSZdGCPMke5eUFwxcQ6-GQrU955t0pW3h_bJOmZ1u-Mmtg=mo,"Sukses terus tim AC terus improve dari hal yang sudah ada, biarkan hate coment jadi bahan evaluasi ya",5,0,1.0.2,2024-12-20 23:23:46,,,1.0.2
a529e678-4ec9-4901-a8f7-970b7e401d90,Abdul Roffi,https://play-lh.googleusercontent.com/a-/ALV-UjXvuqO9a_nFwSDV41B_Uub2mDwWtXsUZM8A2UErtzwl_0fvXgMn,Saya sudah mencoba apk nya ada beberapa bug di desktop saya dengan tampilan tidak normal bikin leg,1,15,1.0.1,2024-11-19 14:21:54,,,1.0.1
b62608b0-19aa-4ce7-9487-3ffbb9530018,27. Raga Temay Bhumyamca,https://play-lh.googleusercontent.com/a-/ALV-UjXRD4Ah_EyJS4qbeQaf5E5Te6y9Bjobu3I_W6JZuU2ByUskyiQ,"Aplikasi bagus,mengedukasi tentang crypto sampai ke akar akarnya",5,1,1.0.1,2024-11-19 17:34:14,,,1.0.1
5603d144-4424-4199-ad07-1fe14b1193ab,Seiza Fabira,https://play-lh.googleusercontent.com/a-/ALV-UjX_BN7CsHA8ESIPkZox8I9KeKfPTFXwlk8XPVKsr6ovf3MPiQ,apk ini anti ribet si mudah bagi pemula yang suka bingung mencet yang mana👍🏻,5,0,1.0.2,2025-01-07 13:15:18,,,1.0.2
06e3a9b4-aaa7-4288-87b0-e4fe98bf29e6,Nio Saputra,https://play-lh.googleusercontent.com/a/ACg8ocLg9mikj9CPSaknQFerOUHP8v835XI94xSQJj11kyIfoQ24fA=mo,"Cocok buat pemula yang mau belajar tentang crypto, aplikasi nya gampang untuk di pake",5,0,1.0.2,2025-01-07 14:15:08,,,1.0.2
2673a671-c4ee-4207-924a-3f31347bf204,Jacob Budiman,https://play-lh.googleusercontent.com/a/ACg8ocJycBTKahZTKqua0zn29GHjzAOSV6ryjp6MWRdwBa2W-VZzew=mo,"Ga ada cara kaya instant, dan akademi crypto itu nuntunin org buta, biar bisa pegangan d tangga kesusksesan lewat industri crypto... Ini g akan cocok buat semua org, dan itu wajar, karena data bs bermanfaat buat org yg bs baca tulis dan mau belajar, bukan aplikasi isi joget2 dada sama pantat doang",5,1,1.0.1,2024-11-19 17:59:31,,,1.0.1
1b216ac6-0d81-441c-8ac5-3a3beafbe82d,Sensei kholik,https://play-lh.googleusercontent.com/a-/ALV-UjUPgPaGATbHUM4zO4mUyLzP6LOXLpUSPUlstdh8Ksd_VC-AR94,Aplikasi yang sangat bagus tidak ribet untuk di pelajari dan gampang untuk investasi masa depan yang akan kita raih nanti,5,1,1.0.1,2024-11-19 18:20:04,,,1.0.1
e82ef251-565f-4cc1-9ee4-acc3a19b0fe9,Panji Yukiharu,https://play-lh.googleusercontent.com/a-/ALV-UjXcxfoUI5l16EePv6CG1T1lAbppmPclog1mZkkKHc6YQDqm2cE,"Materi belajar crypto itu gampang di cari di internet, kalian bayar mahal"" buat materi gratisan plus sinyal pas bull run doang gak guna asli",1,9,1.0.1,2024-11-22 12:37:45,,,1.0.1
ca4697ff-7be1-4a75-9153-3fc26b47abf4,Kingstar Bird Farm,https://play-lh.googleusercontent.com/a-/ALV-UjXw1JS5zYCSdvSvTYsYaZy9yf0AAHPp2OLZrvyXe-H-XhAFQ0Q,"Saya salah satu orang miskin yang mengikuti AC sejak muncul di 2023 lewat informasi gratisan AC, modal pertama 5jt naik 100% saya tarik modal buat kebutuhan , saya biarkan profit jalan sampai sekarang porto udah jadi 25juta semoga 2026 bisa jadi rumah buat keluarga kecilku.. Aamin... tks AC",5,0,1.0.1,2024-12-03 21:20:46,,,1.0.1
c9648e92-9440-434a-91b0-bf11f00a0a86,Aldi putra Putra,https://play-lh.googleusercontent.com/a-/ALV-UjXE7Q4_SuoIjyDmXQuqAIH6f67sGQscCmgJtQ3ojGyFRtFtuN6h,"Mantep apk yang inofatif gampang sekarang memahami bagaimana cara main crypto dizaman sekarang , sangat mudah memahami memakai apk ini",5,1,1.0.1,2024-11-19 16:07:29,,,1.0.1
8db9b3d9-72bf-4917-9a77-30e893774527,Gde Dwipayana,https://play-lh.googleusercontent.com/a/ACg8ocK-XzqJP1gmvT-ftJFus3rItpkBDH9mY95m20rX0__aF77L0A=mo,"App yg Baguss sekali, kedapn mungkin ad notif informasi agar mendapat info terupdate",5,0,1.0.1,2024-11-26 08:23:24,,,1.0.1
